"NatCom_1",0.000270065846449567,0.00157965631555279,2.30850409815195e-05,0.000411657959086261,0.000137443775227644
"NatCom_2",0.000131225369861518,0,7.61111638230465e-07,9.38045506582231e-05,1.07888899258998e-05
"NatCom_3",0.00247829494603865,0,0.011162365738103,4.12773385244661e-06,5.13483293334077e-07
"NatCom_4",0,0,0.00576841893029175,0.0127578335325751,2.64233934056907e-07
"NatCom_5",0.00361533780014519,1.89956760047643e-05,4.9662431179154e-07,2.35251917559458e-05,1.47643181679635e-05
"NatCom_6",0,0.00337666920666667,0.0287356016323833,0,0
"NatCom_7",3.79115142571594e-08,4.48417068281665e-06,0.0174217623081625,0.000112972506297988,0.0004828108397516
"NatCom_8",6.33402674110619e-05,0.0399136370021128,0,0,8.86773471970472e-07
"NatCom_9",3.03089304537459e-06,1.41160891136515e-06,0.00616905410488159,0.00323532712887428,9.01432716144357e-06
"NatCom_10",0.00253195831914482,0.000946613648656276,0.000733041545897571,3.67532469323933e-06,0.000648259893197664
"NatCom_11",1.05444924176783e-06,1.29985190862341e-05,1.41447133459228e-05,4.76958287754442e-05,3.24560435108972e-05
"NatCom_12",3.52280396444839e-08,0.00431216499877933,1.15957281938559e-05,3.94707778932545e-08,4.58871007070677e-06
"NatCom_13",0.000667425594583862,0.00149086554251296,0.00394642230547006,2.29197621454303e-08,4.72759851213399e-06
"NatCom_14",0,1.22015057097503e-07,0,0.00172257497496336,0.0934900311918141
"NatCom_15",0.00635909008836278,0,0,0.00263485777301778,0.00295884964560082
"NatCom_16",4.23604062147093e-06,1.25008947966871e-05,7.98466049640116e-08,0.0193960618116152,1.26701284039324e-05
"NatCom_17",0.000438823553026467,2.12276639040138e-05,0.000167308623406906,0.000611510084749071,5.18643281844518e-08
"NatCom_18",0.00441685586942292,0.000562263286818351,7.08280335088901e-05,0.00287974048111033,0
"NatCom_19",0.0209962498807134,0.000145540306336912,2.2019365612476e-07,0,1.25048892783438e-06
"NatCom_20",1.5929808199657e-06,6.57844323658803e-08,0.000590734229034491,0.00375720914288268,0.0124092745660518
"NatCom_21",2.0013110842705e-05,0.000212872979945132,0.00164740037164657,1.0689780954063e-05,1.15514630712753e-05
"NatCom_22",5.7284538574174e-08,0.00580747955083866,0,0,2.72068831949868e-05
"NatCom_23",0.00016480206732348,0,0,0.00463856788285875,0.00643259688043157
"NatCom_24",0.00821534833863616,3.09215752096869e-07,0,1.93605617121011e-05,7.20259094451895e-05
