NatCom_1,0.000160548189456,0.000197771616929,0.000747629481616,0.000111240345486,0.000254095358287
NatCom_2,0.006573866367982,0.000733901016147,4.84149343935624E-05,0.00013313333126,0.002771737360945
NatCom_3,0.000412971957417,0.000164610856745,0.000225513607656,0.000589972739748,9.45433081510147E-05
NatCom_4,0.000187155959102,0.000137645232832,0.000820496168045,5.20591656841267E-05,0.000360957006777
NatCom_5,0.000211794215051,0.000551973370831,0.000127699100262,0.000223334946657,0.000274244737286
NatCom_6,0.000340388143041,0.000215557669607,0.000520713941589,0.000135692338861,0.000272288722775
NatCom_7,0.000647787746027,7.58736225556652E-05,0.001539784703175,0.00060328274769,0.000608680687969
NatCom_8,0.000178058827765,0.000111042919658,9.38489934914012E-05,0.001209506223872,0.001289664073151
NatCom_9,7.98384291874691E-05,0.002655055128825,0.00020785865759,0.000932292451765,0.000431503850487
NatCom_10,8.19888932819326E-05,0.001095476907369,0.000164455265291,6.46083107406424E-06,0.000317713885207
NatCom_11,0.001001896862843,0.000820267626953,0.000132526399079,6.92292095873493E-05,0.000525178671191
NatCom_12,9.02259269162459E-05,0.000346030275288,0.000391631402421,0.00011750794648,0.000468815889172
NatCom_13,6.34936011543579E-05,0.000221693664915,0.001635846332936,0.00035730608795,0.000158404672662
NatCom_14,0.00015655992487,0.002151556663754,0.001578525342453,0.001797420633415,2.92269500282735E-05
NatCom_15,0.000857160481521,4.79555525334383E-06,0.000963908450747,0.000544226129226,0.001952905808945
NatCom_16,0.000329802729208,0.001289203316474,0.003306721673467,0.000481534304852,0.001324389534235
NatCom_17,0.001199922930138,0.000978420460525,0.000218614000855,0.000998810659022,0.000350288638977
NatCom_18,9.4286152708114E-05,0.000495885283117,0.000547014241217,6.74908030880298E-05,0.000432707466332
NatCom_19,0.000909826069054,0.000304262846579,0.003036218414691,2.24030629451673E-05,7.16683192826909E-05
NatCom_20,8.53690731257574E-05,6.70934147526824E-05,0.001754046465815,0.001255979356753,8.57505338749076E-05
NatCom_21,0.000596786405855,0.000116383899221,0.00020559579928,0.000133650435465,0.000234361764915
NatCom_22,0.000406139189499,0.000739194315238,0.000185998852602,0.000280527055326,0.001771974604265
NatCom_23,0.000875311127313,4.48718364063401E-05,0.001605150666735,0.000503886695635,0.000176326695766
NatCom_24,5.60566322383495E-05,8.76834923165936E-05,0.001294904109162,0.000935602187518,0.000346369339397
NatCom_25,0.001306451605763,1.02343100460149E-05,0.000777757141328,0.000817122595151,0.000259564036695
NatCom_26,0.000300613731854,6.1513992983386E-05,0.001539574769005,0.001308900118004,0.000702308038251
NatCom_27,0.001194471054005,0.000129682202994,0.001443097743867,0.001983806362232,2.2099059434799E-05
NatCom_28,0.001848762790419,2.96033868483289E-05,1.97406987452218E-05,5.00713424711425E-05,0.001091914209451
NatCom_29,0.000167407198204,0.001297765846676,0.002338428748823,0.000281347740801,1.82784697539592E-06
NatCom_30,0.000664454764835,0.000963629174941,0.000217256411764,0.002087555247135,0.001231863550322
NatCom_31,0.000198032997477,0.000319217330302,0.000243843688983,0.0001135181911,0.000309687016574
NatCom_32,0.000393946735272,0.001747290079235,5.26287172178026E-05,0.000748816071152,3.33837429805456E-05
NatCom_33,0.000876321863521,0.000857078533012,4.61440050203673E-05,0.000349979256082,0.001068334021291
NatCom_34,0.000359053520267,1.51160662113047E-06,0.002201277742205,0.001282523660166,5.03052699318E-05
NatCom_35,9.20783573064569E-05,0.000191028936116,0.000504111512935,0.000293511783853,7.98676104493433E-05
NatCom_36,0.000419725099976,0.000207842932177,0.000184054477364,0.000313868221515,0.000151221452708
NatCom_37,0.001400976196384,0.000230646242495,0.000716583229533,0.000379027034568,0.000167554156928
NatCom_38,0.000867355664924,6.12704146516659E-05,0.000136594961077,0.000196448260822,0.000368103040661
NatCom_39,0.001609297532702,0.000192253746228,0.000630419738455,3.38496781011074E-05,0.003027468914578
NatCom_40,9.27096162296221E-05,0.000895956155299,0.000255899641087,6.83465042834223E-05,0.000709038784344
NatCom_41,0.00079266700436,0.000368193658064,0.000319811426692,0.000511227038677,4.26888112362798E-05
NatCom_42,0.000316829380102,0.000198553433573,0.000341014607859,0.000220663831501,0.000747205503074
NatCom_43,0.002965679872247,0.002165722475884,0.000432466306604,2.3801334942654E-05,0.00106535645332
NatCom_44,0.000705505699172,2.7238924855865E-05,0.000113118034488,0.000386529857828,0.000262440969065
NatCom_45,0.000666168214194,0.000537104480084,0.004463831164465,0.000120207674842,3.74436137316196E-05
NatCom_46,0.000378158999969,0.000134953620323,0.000112254893346,0.000596923248803,0.000185160136522
NatCom_47,0.000766233479995,4.69805527952868E-05,0.002127047175582,0.000820378589889,0.001609668223823
NatCom_48,0.000791337419545,0.000127369118167,0.002444035066906,0.000163113267914,0.000127845621699
NatCom_49,0.000239512945603,0.000323849279886,0.000260701411691,0.000519755017797,0.000400857962333
NatCom_50,0.000383304586183,0.000387300939159,0.001369011515382,0.000758927591015,0.000248315206802
NatCom_51,0.000609757223878,6.76699962510662E-05,0.000461235259673,0.000594830661621,0.000359798809597
NatCom_52,0.000863978922503,0.000527500745244,0.000165681075026,0.000511502307058,0.001025053996529
NatCom_53,0.000196706480535,0.001104848049556,7.50762356457141E-05,0.000108102151339,0.000645592462332
