"muX1","muX2","muX3","muX4","muX5","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","a41","a42","a43","a44","a45","a51","a52","a53","a54","a55","muX6","a16","a61","a26","a62","a36","a63","a46","a64","a56","a65","a66","muX7","muX8","muX9","muX10","muX11","a67","a68","a69","a610","a611","a116","a106","a96","a86","a76","a17","a18","a19","a110","a1_11","a27","a28","a29","a210","a211","a37","a38","a39","a310","a311","a47","a48","a49","a410","a411","a57","a58","a59","a510","a511","a71","a72","a73","a74","a75","a77","a78","a79","a710","a711","a81","a82","a83","a84","a85","a87","a88","a89","a810","a811","a91","a92","a93","a94","a95","a97","a98","a99","a910","a911","a101","a102","a103","a104","a105","a107","a108","a109","a1010","a1011","a11_1","a112","a113","a114","a115","a117","a118","a119","a1110","a1111"
0.000605084893576136,0.000106656389849761,0.000102261223122026,0.000718666183065962,0.000413811335544825,-1.33164750359542,-0.392596726006925,-0.264489932046509,2.00126418435504,1.62360287973087,0.502471459983778,-2.16935558496425,-1.06584881682422,-1.59054661143633,-1.44005560869287,0.236978208651406,-0.507478776723448,-1.27756073960279,-0.84990212796609,-0.746498919092395,-0.594040185448479,-0.789183797013825,-1.70443631492217,-0.998010185833271,-1.00718695579103,-0.635881664858283,1.27549345157865,-0.434918643596252,-0.0222750395067475,-0.819434368904742,0.000657449432268105,-1.57177168222235,-1.06929251043546,-0.787292951136803,-1.34567334111948,-1.32227994522811,0.373139340290551,-0.491955225887152,-0.222342373717766,1.81497810732938,-0.0180137696709775,-2.34175178313072,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000373930997801212,0.00039941579041022,0.000373135864479217,0.000138945404665248,0.000509754767312111,-1.48449400222438,-0.676782230534005,-0.798332099714572,-0.277696281596574,-0.21707031220529,0.0322252273874138,-1.90998838234834,-0.951667808404758,0.147529490907334,-0.278027873328667,-0.569478326731136,0.0348712851163236,-0.86330612229812,0.347476609861028,-0.86853957500714,-0.673424153644218,0.0430393380748169,0.00253792934869423,-0.721490327525149,0.105153820468507,0.9642545384252,0.702600434211151,-1.0174604253774,1.06152420268246,-1.95166094167367,0.000656290385197911,-0.0509794598614841,1.52106706680993,0.0926805113216978,-1.26880072308544,-0.682328299537195,-0.37982242226757,0.613164149499945,0.464750359624071,0.3303418309055,0.930964720811688,-1.76299621659285,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000404059074851349,0.000367375758069957,0.000295585920692287,0.000469872853595431,0.000169095005491584,-1.61524866231509,-0.192794319794982,0.403351612983246,0.145774032343535,-1.03018243698623,-0.186125312746948,-0.337932879673899,1.12178273606279,-1.40739654245987,-1.45680358427744,-0.33238187513879,0.0815936152315797,-1.16522343622922,-0.524058715726667,0.52345516361083,-0.940645439045138,1.10428530598193,0.106384760483594,-1.07890463836258,0.888745636553625,0.25624502506431,0.151745118884279,-1.28501165350647,-0.509944601870925,-0.0447799648682608,0.000454583372851047,-0.190807228764233,0.377279895740033,0.216745052462727,-1.35805259577102,-0.651063955112006,-1.24585102256859,0.343710553084245,-0.264347122230664,-0.453466767971704,-0.795490459341998,-0.937125876285266,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000151562726173967,0.000492989832778217,0.000521307475900071,0.000565730984489488,6.60551686005321e-05,-1.9871781061878,-0.791513539507785,-2.26862529848507,0.588256639344929,-1.89768758679556,-0.526380308600107,-2.07309945799316,-0.642482145586877,-0.145486105062832,-1.44057148546229,-0.516468972376713,-1.12356341834569,-1.90002855945352,-1.03370678634702,-0.756518866303057,-0.406524768652114,-1.51860754607103,-0.227168369596751,-1.16092156558043,0.427992293031424,-1.09255993917801,-0.734605147986137,1.11141998436769,0.285700593136798,-0.920265195277654,0.000399502688951061,-1.48013005881326,-0.517287830774585,-0.0600050951120867,0.843550534507348,-1.07431707868551,-0.660432751528726,-1.68655267260939,-0.766012431449258,-0.776526613094972,0.975517580922953,-0.216190027089221,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
3.28457000828568e-06,0.000294919716816759,0.00022114708821439,0.000247614600188826,0.000116927828028532,-2.58143416662562,2.18065232079008,0.359518809387439,-2.11346392049909,0.426411640746219,-0.218690896647906,-1.10068117951596,-0.411853642816226,0.630650865045734,0.128214487374297,0.855102172624015,1.41927597659491,-1.15051666776202,-1.248190582005,-0.195270763169089,0.508527150507724,0.435354660088177,0.192499333821244,-0.725671868719359,0.221058003331175,0.81216768120627,-0.0914175668270119,0.10609751451455,0.244540172371071,-0.403150057166603,0.000220105091125714,0.556071995520097,-0.637742348566532,-0.382668104712664,-0.00784699345436557,1.33216254513761,0.34874026252838,0.106036048707917,-1.94286824422525,-0.056749716519172,-0.20900854932265,-1.27490762962817,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
5.17379167873746e-05,0.000301648015593662,4.07803624720557e-05,3.52755826583271e-05,0.000102892002259905,-0.502812418159719,0.23446702123436,-0.0770387960471751,0.0511002806623344,0.138059859056252,-0.593462799263894,-1.76766903647791,-1.43330878938076,-0.233139233049359,0.506327628641487,-1.1263174434432,1.40180496306577,-0.774567221176698,-0.522060844707873,0.165312471800597,-0.397849142942875,-0.976198463093885,-2.33438873833101,-1.16159929664802,1.10622847632939,0.306571937120441,0.452821540073882,2.17853543345688,-2.9374122381799,-1.24065283091356,0.000215274294772115,-0.215844721737272,0.168674184709699,0.329807352613047,-0.0560308574428901,0.734249788971056,0.394154194657112,0.778473674778936,0.885683502680938,0.325623506572324,0.0576271608459547,-1.29760171825692,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000252920902344034,0.000717378790250118,0.000328035985855986,3.6340176412324e-05,0.000105459245126893,-1.72770686820933,-0.126941134679395,-0.616486267146029,1.52028024824056,-0.0249985112802997,0.0597283068681782,-1.36477141040018,0.203024523918317,-0.938404694582021,0.177369137329679,-1.24840526002638,-0.61820925464531,-0.78898290577773,0.113397359547396,0.298795567051292,-1.23099888908521,-0.499201382632887,-0.970373421336359,-1.28656273707281,0.591524037881965,-0.809258536080384,1.45725047585417,0.418637658446502,-0.284093440885294,-1.18091898917386,7.68831586738162e-05,-1.24165968825137,-2.01451708718114,-1.70083924384341,-1.26403672763797,-0.932602330302113,-0.437402308838348,2.04769297715943,-0.0324146498527005,-0.37075176374787,-0.34578015799835,-0.768423429121303,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000256250831362769,0.000171316067836735,0.000169636102428197,0.000396913773803752,8.81744950857188e-06,-0.709614554278134,0.389186058530552,0.0986346127087954,0.0382315594422323,0.0201789624820065,-0.62236796733773,-0.667160916738379,-0.0347385741250497,-0.702785661754688,0.341446256050295,0.210099767737147,-0.977004701148423,-0.757546963235627,-0.106744777331376,-0.432341127448161,0.179787808439717,-1.38607884716239,-0.326345109953706,-1.16560555542709,-0.705158149980002,1.56585991711716,-1.27253050734561,-1.10647144496102,0.757085221538277,-1.37510305400763,4.14590874422144e-05,-0.686701865295172,-0.72106859178086,-0.679607588245325,-2.16089348744452,0.21227467185797,1.26079443444659,-1.0204234736344,0.24399216878734,-0.138606401598678,0.471500898751643,-0.948645738849693,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
0.000280211441556926,0.000122105858798847,0.000504705935550364,0.000120478451907805,0.000197237465787501,-1.63601178873982,-0.0363355069334352,0.61138150564855,-0.777433628372118,-1.92983378410319,-0.349247870075205,-1.31374893152272,0.0149039054847274,0.262261014858737,-0.517168056784257,-2.47621569652614,-1.0790052664319,-2.11336121974191,-1.03173439537697,-1.88663617401764,-0.405720020223941,-0.53651776069996,-1.29279260428104,-2.89381098549196,-0.0214930018914564,-0.836270130355551,-0.948779006798304,-0.318581697246254,0.148129463538154,-1.68849764074748,0.000423598640799234,-1.91500113193302,-0.813123899300085,-0.525672970896448,0.144058365272953,0.212539704901891,-0.45433306105521,-1.54936101486938,-0.0662778823616291,-1.97887854268349,0.616289625052712,-0.648220444700369,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
8.43450612788198e-05,0.000342704667616803,0.000179179909119182,0.000130946787312445,8.4622058550898e-05,-0.748405407812065,-0.376924117951035,0.483930512804836,-0.613179592740374,0.450586156447596,-0.664877482004033,-2.36220718947739,0.351974089965217,0.851248145275665,0.0811219570372748,0.684944500356398,0.704461827769189,-0.539840342862477,0.208173526838079,-0.746372268587368,1.21377198895449,-0.536874877368272,0.387926934240399,-1.87269297454893,1.50142520371817,0.358273817938848,0.155087115401465,0.796632724528836,0.609436412554214,-1.74616519159763,0.000368029087776697,-0.25492139204428,-0.801255055445707,0.0839262435040274,0.270047947693915,0.236530549290199,-1.26421129386879,1.16889234869222,-1.61676360488504,0.728447340391283,0.607772356675575,-0.0706728259667989,0.000245754024950118,0.000150607843978956,0.000294913575801439,0.000134025233445743,0.000197474007902343,-0.0694004235775665,-0.930179051161688,-0.619234121482255,0.426095456833914,-1.46386424106035,-0.967704207018554,-0.282994054183136,-0.474714305089231,0.3947359735596,1.75169344581082,-0.409604903040773,1.00225257743181,1.51724122294409,-0.755299512340805,-1.16328762197511,-0.221729594746541,2.17070147644881,0.833154667372993,0.359406644449753,0.344267151685323,-1.47668923163771,0.108076820998154,-1.25025606414834,-3.07832151747686,0.284542386511207,-0.0983912151142027,-0.0135951196328645,-1.95942570598444,0.0681443625557846,-0.509065273197086,-1.90986634916467,-1.2510959122646,-0.246196870847163,0.281885447314598,-0.150149623630296,-0.0185316247016794,-1.24157673118375,0.355871746283356,0.0758808513070356,-0.681112548154777,-0.0359713825548763,1.69700848604405,-0.387418533407887,-1.13401436693027,-1.37735008088567,0.982928232832947,0.306723764857284,0.00854743293504501,-0.389267012865987,0.376457173689356,-1.64743383847195,-0.743123773639303,0.754774909617356,-0.540166881832542,0.625627443525751,-1.46246343805472,1.13760750158369,-0.793548318475182,0.54058281122563,-0.423167682493243,0.801646969973058,-1.99730245574852,-1.20664200502003,-0.92958482504623,0.560815355612028,0.159391657390031,0.0567299643315008,0.455513940471562,0.268501876008846,-0.0509224907524081,-0.53230705310574,-2.19025027087376,0.491886503665129,-1.87748603559954,1.51927530135854,1.74004276461981,0.525774312067063,-1.93496227696697,-1.13530761955994,0.443208777044801,0.0890506730080036,-3.29888313232984,-0.0254839960911145,0.378693834649861,-2.63021807758426
