"NatCom_1",4.68926724793983e-07,1.01086686505216e-06,2.46755209974215e-06,2.19938662853321e-06,2.20540514846313e-05
"NatCom_2",5.63360297914041e-08,6.99517358070263e-08,2.74499021131849e-07,5.17487895609375e-09,9.31814191390372e-06
"NatCom_3",2.26643133162257e-07,0.000112726583381701,0,0,0
"NatCom_4",1.0239014034991e-07,1.06596731506861e-06,3.88301467221156e-07,7.75779270507954e-09,2.24425382162104e-06
"NatCom_5",1.27275292340326e-07,5.43603899826452e-06,0.000147587473471938,6.31431617442275e-07,2.08895148336857e-06
"NatCom_6",0,0.000148361908146097,5.05009914773571e-08,5.81647206952113e-05,0.000227895652200771
"NatCom_7",0,1.53315997051559e-09,0.000113064838846443,0,6.58720293114819e-05
"NatCom_8",3.01229103204055e-05,4.09616202226318e-06,4.04508753435571e-07,5.44559108536253e-05,1.0177524910305e-05
"NatCom_9",2.96692319896891e-05,9.63139672159564e-06,1.0115658519454e-05,5.19046809346219e-09,3.25549130777698e-06
"NatCom_10",3.14033376492134e-05,1.66261810764269e-09,7.76228844733153e-09,1.38606033749989e-06,7.7326143756101e-07
"NatCom_11",5.84793373179194e-05,3.84747708833625e-06,1.678330345229e-06,0,7.96398229307481e-05
"NatCom_12",2.12782328737328e-05,0,1.81725345512293e-07,0.000144688133772588,4.86308608962588e-05
"NatCom_13",7.27615250495361e-07,1.19070678481393e-06,4.20266905891147e-05,6.00168977373178e-06,2.11042875358108e-05
"NatCom_14",0,2.71750915632517e-05,8.14191480445967e-05,1.00366795544167e-07,0
"NatCom_15",7.43273803741324e-08,2.11802825880194e-06,1.3473565987039e-07,9.48198084366575e-07,4.76601343778848e-07
"NatCom_16",3.39401338875759e-06,1.35167288611735e-05,1.4380208664955e-06,1.33904786997236e-06,9.22597164598785e-07
"NatCom_17",1.11264967444314e-05,5.80801837091682e-06,7.57540890786731e-09,1.07126627030448e-07,3.46453319868649e-06
"NatCom_18",4.28233019933542e-07,1.25668655249293e-07,1.46395307605026e-06,1.82912631071907e-06,2.16662585110166e-06
"NatCom_19",5.76182111169865e-05,3.49145472605889e-06,5.60791015859382e-07,1.22866514628479e-06,6.35523514928306e-08
"NatCom_20",1.97380656000688e-06,8.90524627977253e-06,1.12555212520519e-06,4.92441572731836e-06,9.04143819530844e-08
"NatCom_21",2.38666104058479e-06,1.32558375942764e-06,1.16469444046549e-06,9.27479019205988e-07,7.15245032482158e-07
"NatCom_22",4.53854390668803e-06,6.81129722179081e-06,1.52236418351299e-06,1.983891423037e-07,3.15545603598319e-06
"NatCom_23",0,1.99813294379369e-09,1.00350486060652e-06,1.59846646078696e-06,6.02175416888201e-07
"NatCom_24",4.91742466073779e-06,3.59035924888127e-07,5.98419306697354e-06,2.77212756741256e-06,1.9928340130956e-06
"NatCom_25",3.96316558483054e-05,0,3.70454479153596e-05,5.10260785795567e-07,2.32297849776528e-06
"NatCom_26",8.20679962556452e-06,1.41405359827853e-07,1.65038808998112e-07,1.21553830938988e-08,2.06574870681409e-05
"NatCom_27",1.00861438321541e-06,6.40594815377841e-07,9.08902632744602e-07,3.18523328008858e-07,5.50739974178273e-07
"NatCom_28",8.28443383256487e-07,8.70486057317997e-07,6.13207054580688e-06,4.90337484779323e-07,0
"NatCom_29",2.91174524946205e-06,8.31581105935168e-06,5.14609264975918e-08,5.40263439969993e-05,9.76419753775929e-08
"NatCom_30",1.07565940064981e-06,7.0208802649093e-07,1.07425774191461e-08,2.52053249027241e-06,2.27343031148324e-07
"NatCom_31",2.43993928199145e-06,2.717316451559e-07,7.78195507446545e-08,6.41335970416797e-07,2.00808578544216e-06
"NatCom_32",1.17477344741946e-08,0,0,0,0.00132275522420998
"NatCom_33",7.46870365695854e-05,0,6.54619089872736e-05,0,0
"NatCom_34",1.48640433138782e-06,1.99224834801497e-06,3.21402120871932e-07,5.31661290439138e-07,2.7614543441783e-06
"NatCom_35",1.98017449269811e-05,0,3.73302494179478e-07,1.96579229499996e-05,8.09806151329682e-09
"NatCom_36",0,3.8745875970362e-06,0,0,3.5024514893304e-08
"NatCom_37",7.11808689749801e-08,0.00171492636217858,0,0,0
"NatCom_38",8.11686326209918e-07,0,3.58392317574875e-05,0,2.14483775752821e-05
"NatCom_39",1.19388601656535e-06,9.78096628440842e-06,4.47276519254186e-06,0,0
"NatCom_40",1.79429421490814e-06,5.05078042196093e-06,9.51598076206464e-08,4.0353404893338e-06,1.92924327390906e-06
"NatCom_41",2.20141266611835e-08,1.68590142982203e-06,2.88334344305911e-07,8.52091558946321e-09,5.53990862390663e-06
"NatCom_42",1.3343716873701e-07,3.410030955062e-06,1.5595053182105e-06,3.09019626283035e-08,3.25865671410228e-07
"NatCom_43",1.40036583717164e-06,3.59666286282938e-08,2.02205030617946e-06,1.78050320383512e-05,4.56576197558896e-09
"NatCom_44",3.39050171274238e-07,1.521651943602e-05,2.19733222164109e-07,4.53390784313693e-09,1.06703149586397e-08
"NatCom_45",2.21072306398824e-06,0,3.90437701297257e-08,0,0.000349862892335844
"NatCom_46",6.67868704558477e-08,5.58151466497936e-06,6.52037106388945e-07,2.36152760237848e-05,2.5267507913197e-05
"NatCom_47",1.87339663008776e-06,1.03590927264783e-06,4.35237485687767e-08,5.23913062011865e-06,1.16254950080887e-06
"NatCom_48",0,7.12356847350736e-06,0,3.49097370736202e-06,0
"NatCom_49",2.20878412031068e-05,0,1.6679223065108e-06,4.07803102322601e-07,0.000107595135122728
"NatCom_50",0,1.95307165582609e-07,1.51413813768292e-07,4.0904408327852e-07,0
"NatCom_51",0,1.72518253449168e-05,4.03996427250225e-05,6.66193370136458e-06,5.78302930513663e-08
"NatCom_52",1.178506674522e-06,5.96155961079398e-07,1.9832547085106e-05,2.20217441102198e-09,1.29931655360126e-05
"NatCom_53",3.40704770005681e-05,0,0,0,7.72444257459825e-07
"NatCom_54",0,0,4.83862463760282e-05,9.78417983264015e-07,3.59535404518222e-07
"NatCom_55",2.07336902727376e-05,2.79906683091766e-06,5.40163233500089e-08,1.30901103724185e-07,1.83657052707316e-07
"NatCom_56",1.91424920145461e-06,1.36357615011864e-06,6.9040390890682e-06,4.37844167379582e-06,2.20041754966092e-06
"NatCom_57",1.97101647498712e-06,1.34302246799231e-06,1.92978102156062e-06,2.30417026941517e-06,1.00353114175795e-05
"NatCom_58",0.00108898787129078,5.09357514549654e-09,0.00426037371429659,0.00722855264560414,0
"NatCom_59",2.00125736105304e-07,2.66232855387861e-06,3.60604400034932e-09,9.44512247840797e-07,2.85976881473209e-08
"NatCom_60",0,0,5.16635177955013e-05,1.79321008294632e-09,3.30683597821353e-06
"NatCom_61",2.00042339338397e-07,9.97066579048085e-05,2.30646340127231e-05,6.37781179350268e-05,3.71752797027009e-08
"NatCom_62",1.30472208388892e-06,0,7.32589333245466e-07,2.5406800389462e-06,2.92195508732099e-08
"NatCom_63",7.21551781403159e-09,5.62885745854734e-06,1.41150212421186e-05,1.7700393712882e-06,0
"NatCom_64",1.23265259222968e-07,1.46639207214007e-06,1.6921301698352e-07,5.36777898674598e-06,1.35878838610534e-06
"NatCom_65",1.48850460702204e-07,1.46569692894096e-06,3.81041343068944e-07,7.41301622634162e-07,3.11806399275693e-06
"NatCom_66",4.46367129623461e-05,9.40295504518506e-05,0.000137290548707611,9.91970914429086e-09,0
"NatCom_67",2.94435485546662e-07,2.31789359875965e-05,2.98063416988747e-08,1.77624209877214e-05,4.84537954317048e-05
"NatCom_68",9.0343411956878e-06,0,2.6849850054901e-06,0,4.27346059158652e-06
"NatCom_69",0,5.77915067400767e-08,0,0.000216917072946271,0
"NatCom_70",0.000113751229225155,5.00420203501007e-06,6.46644566559048e-06,7.26692337701828e-09,4.42059688172054e-08
"NatCom_71",0,0.00142406595048255,0.00183669522048578,7.03976775460939e-07,1.3376557487795e-07
"NatCom_72",3.64733333473042e-05,1.15261275687665e-05,0,4.84500011479924e-06,1.49431792726951e-07
"NatCom_73",1.73032021024208e-06,3.78851592976355e-06,9.23773283746068e-07,2.1012804963479e-07,1.76819875741827e-06
"NatCom_74",1.99794408277343e-07,2.18141447804651e-07,2.75852299502668e-06,8.63946771233788e-09,3.10331891656262e-07
"NatCom_75",5.51981409432685e-08,5.81355675877138e-07,0,0,8.5748060501831e-06
"NatCom_76",3.12898197801533e-06,0,2.35734423169832e-05,0,5.08811088950666e-06
"NatCom_77",2.95469488117896e-06,1.7654812375213e-09,1.9703299623664e-05,7.81977127291824e-09,3.07814272443852e-06
"NatCom_78",2.99846238528437e-06,3.82323904279773e-05,6.45585653739691e-05,0,2.38403529015385e-07
"NatCom_79",1.33995560321244e-07,4.76129455553084e-05,1.46550916918494e-07,0,0
"NatCom_80",5.29608608918019e-07,3.27451506208624e-06,0,4.95398148070841e-05,6.22916171232497e-06
"NatCom_81",4.44625499317597e-05,4.07514798786116e-05,1.10959773783645e-05,7.22281816887505e-07,1.26618141665894e-06
"NatCom_82",5.86118950505481e-07,9.84811113372088e-07,1.63781646541457e-07,2.11431504154954e-07,3.73010278796127e-06
"NatCom_83",3.08243017714631e-06,2.1310762075612e-06,9.55024364420655e-09,4.22073455828842e-06,1.49248022503053e-07
"NatCom_84",1.18622472472921e-06,0.000684696440860971,8.02924167324268e-07,0.000470152092434411,0
"NatCom_85",1.74446823596939e-07,6.78897352503198e-07,6.51100897335992e-05,5.18683127838562e-05,5.68502597752093e-06
"NatCom_86",2.42816885388199e-06,4.01862095395205e-06,1.56110310302392e-06,7.27514594741274e-06,2.52424826385325e-07
"NatCom_87",1.14531790272265e-07,4.76664742054041e-05,2.07264906784115e-05,2.03202254973463e-07,3.28474667514592e-09
"NatCom_88",6.35736658637868e-07,3.70721611083055e-05,2.97368319668419e-05,6.68165086455148e-07,3.33982509976203e-05
"NatCom_89",9.67832527840301e-08,6.63930047793773e-07,4.13970603342135e-06,4.32628123545962e-05,0.000144134291152386
"NatCom_90",5.07463345022531e-06,1.8957472783113e-06,3.67518247876601e-06,4.89590350496303e-07,1.13696585335699e-08
"NatCom_91",2.39738365262306e-06,2.28598763380949e-06,7.92105995922838e-08,1.16449505102878e-06,3.3041191550183e-06
"NatCom_92",2.57815804881606e-06,5.53669925008857e-07,1.65124594383309e-06,4.8183309011045e-06,1.52972316272166e-06
"NatCom_93",5.34086093162368e-05,9.31371663358306e-05,0,0.000139096909071205,0
"NatCom_94",2.97836488537441e-08,6.35517884482926e-05,1.92245954352662e-06,9.70976401208369e-06,6.99267063705199e-05
"NatCom_95",0,1.32695236960926e-06,7.11885037332077e-07,3.01934779004833e-06,1.16225861440257e-06
"NatCom_96",3.45774207996572e-07,1.01076438958273e-06,6.45273601386137e-07,5.75209415436778e-07,8.90209838396855e-07
"NatCom_97",1.54694686797477e-06,3.27476356579821e-06,8.25898983469297e-06,6.0113287689437e-09,5.97643603977675e-06
"NatCom_98",2.53867257130079e-06,0.0014513116124895,0,1.76220050148839e-05,0.000124316430114128
"NatCom_99",4.06247215571122e-06,1.80059910898219e-07,5.07766691308409e-06,5.36178432891553e-07,1.89955593618129e-06
"NatCom_100",2.21646865448921e-06,7.39639930254429e-05,0,7.32643993581669e-08,0
"NatCom_101",5.07872045271623e-07,4.91198574078481e-06,7.90339886975345e-07,1.02795194316957e-06,2.05461842964867e-06
"NatCom_102",4.87330799287195e-06,7.23214579270324e-06,2.14600353092269e-09,6.47682682144313e-09,1.30941068963254e-07
